LastName	FirstName	DatasetID	Dataset	SpeciesName	AccSpeciesID	AccSpeciesName	ObservationID	ObsDataID	TraitID	TraitName	DataID	DataName	OriglName	OrigValueStr	OrigUnitStr	ValueKindName	OrigUncertaintyStr	UncertaintyName	Replicates	StdValue	UnitName	RelUncertaintyPercent	OrigObsDataID	ErrorRisk	Reference	Comment	
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778945	13271133	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0.453163636363636	g	Single				0.453163636363636	g			0.602667	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778945	13271136			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778946	13271137			2612	Chamber ID	chamber	6											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778946	13271138			320	Treatment nutrient supply	nitrogen	N											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778946	13271139			978	Site tree density	density	4											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778946	13271141	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0.2464	g	Single				0.2464	g			0.047157	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778946	13271143			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778947	13271144			2612	Chamber ID	chamber	6											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778947	13271145			320	Treatment nutrient supply	nitrogen	N											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778947	13271146			978	Site tree density	density	4											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778947	13271148	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0.1197216	g	Single				0.1197216	g			0.610913	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778947	13271150			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778948	13271151			2612	Chamber ID	chamber	6											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778948	13271152			320	Treatment nutrient supply	nitrogen	N											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778948	13271153			978	Site tree density	density	8											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778948	13271155	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0	g	Single				0	g				Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778948	13271157			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778949	13271158			2612	Chamber ID	chamber	6											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778949	13271159			320	Treatment nutrient supply	nitrogen	N											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778949	13271160			978	Site tree density	density	8											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778949	13271162	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0.15876923076923	g	Single				0.15876923076923	g			0.358576	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778949	13271165			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778950	13271166			2612	Chamber ID	chamber	6											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778950	13271167			320	Treatment nutrient supply	nitrogen	N											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778950	13271168			978	Site tree density	density	8											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778950	13271170	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0.1064192	g	Single				0.1064192	g			0.718298	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778950	13271172			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778951	13271173			2612	Chamber ID	chamber	6											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778951	13271174			320	Treatment nutrient supply	nitrogen	N											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778951	13271175			978	Site tree density	density	8											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778951	13271177	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0	g	Single				0	g				Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778951	13271179			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778952	13271180			2612	Chamber ID	chamber	6											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778952	13271181			320	Treatment nutrient supply	nitrogen	N											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778952	13271182			978	Site tree density	density	8											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778952	13271184	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0.41736	g	Single				0.41736	g			0.527628	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778952	13271187			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778953	13271188			2612	Chamber ID	chamber	6											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778953	13271189			320	Treatment nutrient supply	nitrogen	N											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778953	13271190			978	Site tree density	density	8											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778953	13271192	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0.263333333333333	g	Single				0.263333333333333	g		13270654	0.108216	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778953	13271195			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778954	13271196			2612	Chamber ID	chamber	6											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778954	13271197			320	Treatment nutrient supply	nitrogen	N											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778954	13271198			978	Site tree density	density	8											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778954	13271200	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0.189866666666666	g	Single				0.189866666666666	g			0.209347	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778954	13271203			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778955	13271204			2612	Chamber ID	chamber	6											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778955	13271205			320	Treatment nutrient supply	nitrogen	N											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778955	13271206			978	Site tree density	density	8											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778955	13271208	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0.540263414634146	g	Single				0.540263414634146	g			0.762951	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778955	13271211			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778956	13271212			2612	Chamber ID	chamber	7											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778956	13271213			320	Treatment nutrient supply	nitrogen	N											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778956	13271214			978	Site tree density	density	1											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778956	13271216	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0.472066666666666	g	Single				0.472066666666666	g			0.639926	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778956	13271219			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778957	13271220			2612	Chamber ID	chamber	7											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778957	13271221			320	Treatment nutrient supply	nitrogen	N											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778957	13271222			978	Site tree density	density	1											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778957	13271224	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0.901279999999999	g	Single				0.901279999999999	g			1.22953	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778957	13271227			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778958	13271228			2612	Chamber ID	chamber	7											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778958	13271229			320	Treatment nutrient supply	nitrogen	N											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778958	13271230			978	Site tree density	density	4											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778958	13271232	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0.762666666666666	g	Single				0.762666666666666	g			1.07728	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778958	13271235			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778959	13271236			2612	Chamber ID	chamber	7											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778959	13271237			320	Treatment nutrient supply	nitrogen	N											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778959	13271238			978	Site tree density	density	4											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778959	13271240	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0.404727272727272	g	Single				0.404727272727272	g			0.499606	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778959	13271243			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778960	13271244			2612	Chamber ID	chamber	7											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778960	13271245			320	Treatment nutrient supply	nitrogen	N											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778960	13271246			978	Site tree density	density	4											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778960	13271248	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0.322338461538461	g	Single				0.322338461538461	g			0.292088	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778960	13271251			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778961	13271252			2612	Chamber ID	chamber	7											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778961	13271253			320	Treatment nutrient supply	nitrogen	N											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778961	13271254			978	Site tree density	density	4											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778961	13271256	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0.258514285714285	g	Single				0.258514285714285	g			0.0909149	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778961	13271259			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778962	13271260			2612	Chamber ID	chamber	7											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778962	13271261			320	Treatment nutrient supply	nitrogen	N											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778962	13271262			978	Site tree density	density	8											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778962	13271263	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0.123542857142857	g	Single				0.123542857142857	g			0.582267	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778962	13271265			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778963	13271266			2612	Chamber ID	chamber	7											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778963	13271267			320	Treatment nutrient supply	nitrogen	N											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778963	13271268			978	Site tree density	density	8											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778963	13271270	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0.1248	g	Single				0.1248	g			0.573037	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778963	13271273			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778964	13271274			2612	Chamber ID	chamber	7											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778964	13271275			320	Treatment nutrient supply	nitrogen	N											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778964	13271276			978	Site tree density	density	8											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778964	13271278	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0.169714285714285	g	Single				0.169714285714285	g		13270964	0.30242	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778964	13271281			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778965	13271282			2612	Chamber ID	chamber	7											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778965	13271283			320	Treatment nutrient supply	nitrogen	N											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778965	13271284			978	Site tree density	density	8											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778965	13271286	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0.0066512	g	Single				0.0066512	g			3.24613	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778965	13271288			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778966	13271289			2612	Chamber ID	chamber	7											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778966	13271290			320	Treatment nutrient supply	nitrogen	N											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778966	13271291			978	Site tree density	density	8											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778966	13271293	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0.049884	g	Single				0.049884	g			1.4091	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778966	13271296			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778967	13271297			2612	Chamber ID	chamber	7											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778967	13271298			320	Treatment nutrient supply	nitrogen	N											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778967	13271299			978	Site tree density	density	8											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778967	13271301	132	Plant biomass and allometry: Seed mass per plant	376	Seed mass per plant	estimated total seed mass	0.096	g	Single				0.096	g			0.81224	Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778967	13271304			327	Exposition	Exposition	Growth chamber											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778968	13271305			2612	Chamber ID	chamber	7											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
Manning	Peter	245	Ecotron Species Composition and Global Change Experiment	Lamium purpureum	32245	Lamium purpureum	1778968	13271306			320	Treatment nutrient supply	nitrogen	N											Manning, Houston and Evans 2009 Basic and Applied Ecology 10, 300-308		
